,eurogrid_0250_1,pred
0,1kmN3032E5026_11,0.017382502555847168
1,1kmN3032E5026_12,0.017382502555847168
2,1kmN3032E5026_13,0.017382502555847168
3,1kmN3032E5026_14,0.017382502555847168
4,1kmN3032E5026_21,0.017382502555847168
5,1kmN3032E5026_31,0.017382502555847168
6,1kmN3032E5026_34,0.017382502555847168
7,1kmN3032E5027_13,0.017382502555847168
8,1kmN3032E5027_14,0.017382502555847168
9,1kmN3032E5027_31,0.017382502555847168
10,1kmN3032E5027_33,0.017382502555847168
11,1kmN3032E5027_34,0.017382502555847168
12,1kmN3032E5027_41,0.017382502555847168
13,1kmN3032E5027_42,0.017382502555847168
14,1kmN3032E5027_43,0.017382502555847168
15,1kmN3032E5027_44,0.017382502555847168
16,1kmN3032E5032_11,0.017382502555847168
17,1kmN3032E5032_12,0.017382502555847168
18,1kmN3032E5032_13,0.017382502555847168
19,1kmN3032E5032_14,0.017382502555847168
20,1kmN3032E5032_21,0.017382502555847168
21,1kmN3032E5032_41,0.017382502555847168
22,1kmN3032E5032_44,0.017382502555847168
23,1kmN3032E5033_44,0.017382502555847168
24,1kmN3033E5025_11,0.017382502555847168
25,1kmN3033E5025_12,0.017382502555847168
26,1kmN3033E5025_13,0.017382502555847168
27,1kmN3033E5025_14,0.017382502555847168
28,1kmN3033E5025_41,0.017382502555847168
29,1kmN3033E5025_42,0.017382502555847168
30,1kmN3033E5025_43,0.017382502555847168
31,1kmN3033E5025_44,0.017382502555847168
32,1kmN3033E5026_11,0.017382502555847168
33,1kmN3033E5026_12,0.017382502555847168
34,1kmN3033E5026_13,1.363566279411316
35,1kmN3033E5026_14,1.363566279411316
36,1kmN3033E5026_21,0.017382502555847168
37,1kmN3033E5026_22,-0.9826174974441528
38,1kmN3033E5026_23,-0.9826174974441528
39,1kmN3033E5026_24,0.017382502555847168
40,1kmN3033E5026_31,0.017382502555847168
41,1kmN3033E5026_41,1.363566279411316
42,1kmN3033E5026_42,0.017382502555847168
43,1kmN3033E5026_43,0.017382502555847168
44,1kmN3033E5026_44,0.017382502555847168
